cod_prod;nome_abrev;nome_completo;descricao;categoria;sub_categoria;marca;conteudo_valor;conteudo_medida
195229559405;Rapid Tone Repair Vitamin;Rapid Tone Repair Vitamin C Serum Capsules;Sérum Neutrogena Rapid Tone Repair Vitamin C Serum Capsules  para Cuidados com a pele;Cuidados com a pele;Sérum;Neutrogena;6.3;ml
708034597854;Rapid Wrinkle Repair Retinol;Rapid Wrinkle Repair Retinol Oil;Sérum Neutrogena Rapid Wrinkle Repair Retinol Oil  para Cuidados com a pele;Cuidados com a pele;Sérum;Neutrogena;30.0;ml
637397516922;Vitamin E Hydrating Toner;Vitamin E Hydrating Toner;Tônico The Body Shop Vitamin E Hydrating Toner  para Cuidados com a pele;Cuidados com a pele;Tônico;The Body Shop;252.0;ml
737034628817;Vitamin E Gentle Facial;Vitamin E Gentle Facial Wash;Sabonete facial The Body Shop Vitamin E Gentle Facial Wash  para Cuidados com a pele;Cuidados com a pele;Sabonete facial;The Body Shop;126.0;ml
973554083082;Tea Tree Skin Clearing;Tea Tree Skin Clearing Facial Wash;Sabonete facial The Body Shop Tea Tree Skin Clearing Facial Wash  para Cuidados com a pele;Cuidados com a pele;Sabonete facial;The Body Shop;252.0;ml
130977644485;Tea Tree Skin Clearing;Tea Tree Skin Clearing Toner;Tônico The Body Shop Tea Tree Skin Clearing Toner  para Cuidados com a pele;Cuidados com a pele;Tônico;The Body Shop;252.0;ml
586563057656;Jumbo Tea Tree Oil;Jumbo Tea Tree Oil;Sérum The Body Shop Jumbo Tea Tree Oil  para Cuidados com a pele;Cuidados com a pele;Sérum;The Body Shop;20.1;ml
150496291069;Tea Tree Daily Solution;Tea Tree Anti-Imperfection Daily Solution;Sabonete facial The Body Shop Tea Tree Anti-Imperfection Daily Solution  para Cuidados com a pele;Cuidados com a pele;Sabonete facial;The Body Shop;48.0;ml
168148737582;Vitamin C Microdermabrasion;Vitamin C Microdermabrasion;Limpeza The Body Shop Vitamin C Microdermabrasion  para Cuidados com a pele;Cuidados com a pele;Limpeza;The Body Shop;99.0;ml
426037160751;ColorStay Skin Awaken Concealer;ColorStay Skin Awaken Concealer;Corretivo Revlon ColorStay Skin Awaken Concealer  para Rosto;Rosto;Corretivo;Revlon;8.1;ml
238972293469;Blended Face Powder;Blended Face Powder;Pó Clinique Blended Face Powder  para Rosto;Rosto;Pó;Clinique;26.4;ml
797467441346;Sheer Pressed Powder Foundation;Stay-Matte Sheer Pressed Powder Foundation;Pó Clinique Stay-Matte Sheer Pressed Powder Foundation  para Rosto;Rosto;Pó;Clinique;8.1;ml
256206818301;Almost Powder Makeup Broad;Almost Powder Makeup Broad Spectrum SPF 18 Foundation;Base Clinique Almost Powder Makeup Broad Spectrum SPF 18 Foundation  para Rosto;Rosto;Base;Clinique;10.5;ml
684894688089;Superpowder Double Face Makeup;Superpowder Double Face Makeup Foundation;Base Clinique Superpowder Double Face Makeup Foundation  para Rosto;Rosto;Base;Clinique;10.5;ml
988533752217;Beyond Perfecting Powder Foundation;Beyond Perfecting Powder Foundation + Concealer;Base Clinique Beyond Perfecting Powder Foundation + Concealer  para Rosto;Rosto;Base;Clinique;15.3;ml
194837334916;Powder Blush;Powder Blush;Blush Revlon Powder Blush  para Rosto;Rosto;Blush;Revlon;5.1;ml
323818493063;Backstage Face Body Flash;Backstage Face & Body Flash Perfect Concealer - 7 Neutral;Corretivo Dior Backstage Face & Body Flash Perfect Concealer - 7 Neutral  para Rosto;Rosto;Corretivo;Dior;6.0;ml
614342726490;Backstage Face Body Flash;Backstage Face & Body Flash Perfect Concealer - 8 Neutral;Corretivo Dior Backstage Face & Body Flash Perfect Concealer - 8 Neutral  para Rosto;Rosto;Corretivo;Dior;6.0;ml
446061897447;Sheertone Blush Peaches;Sheertone Blush - Peaches;Blush MAC Cosmetics Sheertone Blush - Peaches  para Rosto;Rosto;Blush;MAC Cosmetics;6.0;ml
25028450712;Powder Blush Desert Rose;Powder Blush - Desert Rose;Blush MAC Cosmetics Powder Blush - Desert Rose  para Rosto;Rosto;Blush;MAC Cosmetics;6.0;ml
785700521894;Sheertone Blush Gingerly;Sheertone Blush - Gingerly;Blush MAC Cosmetics Sheertone Blush - Gingerly  para Rosto;Rosto;Blush;MAC Cosmetics;6.0;ml
972341323066;Sheertone Blush Pinch;Sheertone Blush - Pinch Me;Blush MAC Cosmetics Sheertone Blush - Pinch Me  para Rosto;Rosto;Blush;MAC Cosmetics;6.0;ml
149747440325;Forever Couture Luminizer Highlighter;Forever Couture Luminizer Highlighter - 02 Pink Glow;Iluminador Dior Forever Couture Luminizer Highlighter - 02 Pink Glow  para Rosto;Rosto;Iluminador;Dior;6.0;ml
415741937391;Studio Finish SPF Concealer;Studio Finish SPF 35 Concealer - NC42;Corretivo MAC Cosmetics Studio Finish SPF 35 Concealer - NC42  para Rosto;Rosto;Corretivo;MAC Cosmetics;7.0;ml
838648471902;Studio Finish SPF Concealer;Studio Finish SPF 35 Concealer - NC25;Corretivo MAC Cosmetics Studio Finish SPF 35 Concealer - NC25  para Rosto;Rosto;Corretivo;MAC Cosmetics;7.0;ml
711147737185;Studio Finish SPF Concealer;Studio Finish SPF 35 Concealer - NW35;Corretivo MAC Cosmetics Studio Finish SPF 35 Concealer - NW35  para Rosto;Rosto;Corretivo;MAC Cosmetics;7.0;ml
749148556696;Cheek Popper Blushing Highlighter;Cheek Popper Blushing Highlighter - Pinker Times Ahead;Blush MAC Cosmetics Cheek Popper Blushing Highlighter - Pinker Times Ahead  para Rosto;Rosto;Blush;MAC Cosmetics;7.0;ml
753482837724;Creamy Corrector Dark Peach;Creamy Corrector - Dark Peach;Corretivo MAC Cosmetics Creamy Corrector - Dark Peach  para Rosto;Rosto;Corretivo;MAC Cosmetics;7.0;ml
46605626610;Dandelion Twinkle Powder Highlighter;Dandelion Twinkle Powder Highlighter Travel Size Mini;Iluminador MAC Cosmetics Dandelion Twinkle Powder Highlighter Travel Size Mini  para Rosto;Rosto;Iluminador;MAC Cosmetics;7.0;ml
193011892129;Bright Future Smoothing Brightening;Bright Future - Smoothing & Brightening Concealer - 04;Corretivo MAC Cosmetics Bright Future - Smoothing & Brightening Concealer - 04  para Rosto;Rosto;Corretivo;MAC Cosmetics;7.0;ml
446091913667;Bright Future Smoothing Brightening;Bright Future - Smoothing & Brightening Concealer - 03;Corretivo MAC Cosmetics Bright Future - Smoothing & Brightening Concealer - 03  para Rosto;Rosto;Corretivo;MAC Cosmetics;7.0;ml
648026268389;Starlaa Rosy Bronze Blush;Starlaa Rosy Bronze Blush Mini;Blush MAC Cosmetics Starlaa Rosy Bronze Blush Mini  para Rosto;Rosto;Blush;MAC Cosmetics;7.0;ml
12234831695;Terra Golden Brick Red;Terra Golden Brick Red Blush Travel Size Mini;Blush MAC Cosmetics Terra Golden Brick Red Blush Travel Size Mini  para Rosto;Rosto;Blush;MAC Cosmetics;7.0;ml
233243855049;Peachin Golden Peach Blush;Peachin' Golden Peach Blush Travel Size Mini;Blush MAC Cosmetics Peachin' Golden Peach Blush Travel Size Mini  para Rosto;Rosto;Blush;MAC Cosmetics;7.0;ml
65205755612;Shellie Warm Seashell Pink;Shellie Warm Seashell Pink Blush Travel Size Mini;Blush MAC Cosmetics Shellie Warm Seashell Pink Blush Travel Size Mini  para Rosto;Rosto;Blush;MAC Cosmetics;7.0;ml
92344044536;Moone Rich Berry Blush;Moone Rich Berry Blush Travel Size Mini;Blush MAC Cosmetics Moone Rich Berry Blush Travel Size Mini  para Rosto;Rosto;Blush;MAC Cosmetics;7.0;ml
101693332833;Dandelion Baby Pink Brightening;Dandelion Baby Pink Brightening Blush Travel Size Mini;Blush MAC Cosmetics Dandelion Baby Pink Brightening Blush Travel Size Mini  para Rosto;Rosto;Blush;MAC Cosmetics;7.0;ml
304995765983;Crystah Strawberry Pink Blush;Crystah Strawberry Pink Blush Travel Size Mini;Blush MAC Cosmetics Crystah Strawberry Pink Blush Travel Size Mini  para Rosto;Rosto;Blush;MAC Cosmetics;7.0;ml
711797638757;Smashbox X Becca Mini;Smashbox X Becca Mini Shimmering Skin Perfector Pressed Highlighter - Champagne Pop;Iluminador MAC Cosmetics Smashbox X Becca Mini Shimmering Skin Perfector Pressed Highlighter - Champagne Pop  para Rosto;Rosto;Iluminador;MAC Cosmetics;7.0;ml
346708801014;Correction Concentrate Brightening Peach;Correction Concentrate - Brightening Peach;Corretivo MAC Cosmetics Correction Concentrate - Brightening Peach  para Rosto;Rosto;Corretivo;MAC Cosmetics;7.0;ml
550824500595;Industrial Strength Concealer Shade;Boi-ing Industrial Strength Concealer - Shade 04;Corretivo MAC Cosmetics Boi-ing Industrial Strength Concealer - Shade 04  para Rosto;Rosto;Corretivo;MAC Cosmetics;7.0;ml
782308701543;Blushing Blush Powder Blush;Blushing Blush Powder Blush - Bashful Plum;Blush MAC Cosmetics Blushing Blush Powder Blush - Bashful Plum  para Rosto;Rosto;Blush;MAC Cosmetics;7.0;ml
575760155661;Blushing Blush Powder Blush;Blushing Blush Powder Blush - Precious Posy;Blush MAC Cosmetics Blushing Blush Powder Blush - Precious Posy  para Rosto;Rosto;Blush;MAC Cosmetics;7.0;ml
182260862700;Skin Concealer Stick Natural;Skin Concealer Stick - Natural Tan;Corretivo MAC Cosmetics Skin Concealer Stick - Natural Tan  para Rosto;Rosto;Corretivo;MAC Cosmetics;7.0;ml
398448133382;Advanced Night Repair Synchronized;Advanced Night Repair Synchronized Multi Recovery Complex Serum;Óleo facial MAC Cosmetics Advanced Night Repair Synchronized Multi Recovery Complex Serum  para Rosto;Rosto;Óleo facial;MAC Cosmetics;7.0;ml
655005273043;Colorful Terrazzo Blush South;Colorful Terrazzo Blush - T47 South Farniente;Blush MAC Cosmetics Colorful Terrazzo Blush - T47 South Farniente  para Rosto;Rosto;Blush;MAC Cosmetics;7.0;ml
11815053167;Colorful Blush Fascinated;Colorful Blush - 29 Fascinated;Blush MAC Cosmetics Colorful Blush - 29 Fascinated  para Rosto;Rosto;Blush;MAC Cosmetics;7.0;ml
864166281402;Best Skin Ever High;Best Skin Ever High Coverage Concealer - T22;Corretivo MAC Cosmetics Best Skin Ever High Coverage Concealer - T22  para Rosto;Rosto;Corretivo;MAC Cosmetics;9.0;ml
427626544471;Best Skin Ever High;Best Skin Ever High Coverage Concealer - T28;Corretivo MAC Cosmetics Best Skin Ever High Coverage Concealer - T28  para Rosto;Rosto;Corretivo;MAC Cosmetics;9.0;ml
893192387307;Sheertone Blush Peaches;Sheertone Blush - Peaches;Blush MAC Cosmetics Sheertone Blush - Peaches  para Rosto;Rosto;Blush;MAC Cosmetics;10.0;ml
808091785505;Color Corrector Green;Color Corrector - Green;Corretivo MAC Cosmetics Color Corrector - Green  para Rosto;Rosto;Corretivo;MAC Cosmetics;15.0;ml
956180422210;Color Corrector Peach;Color Corrector - Peach;Corretivo MAC Cosmetics Color Corrector - Peach  para Rosto;Rosto;Corretivo;MAC Cosmetics;15.0;ml
120545844331;Colorful Blush Flirt;Colorful Blush - 06 Flirt It Up;Blush MAC Cosmetics Colorful Blush - 06 Flirt It Up  para Rosto;Rosto;Blush;MAC Cosmetics;15.0;ml
258771343134;Colorful Terrazzo Blush South;Colorful Terrazzo Blush - T47 South Farniente;Blush MAC Cosmetics Colorful Terrazzo Blush - T47 South Farniente  para Rosto;Rosto;Blush;MAC Cosmetics;15.0;ml
250447245933;Colorful Blush Fascinated;Colorful Blush - 29 Fascinated;Blush MAC Cosmetics Colorful Blush - 29 Fascinated  para Rosto;Rosto;Blush;MAC Cosmetics;15.0;ml
623607574493;Colorful Blush Shame;Colorful Blush - 01 Shame On You!;Blush MAC Cosmetics Colorful Blush - 01 Shame On You!  para Rosto;Rosto;Blush;MAC Cosmetics;15.0;ml
182264943146;Colorful Blush Charmed;Colorful Blush - 27 Charmed;Blush MAC Cosmetics Colorful Blush - 27 Charmed  para Rosto;Rosto;Blush;MAC Cosmetics;15.0;ml
467699501957;Colorful Blush Heated;Colorful Blush - 16 Heated!;Blush MAC Cosmetics Colorful Blush - 16 Heated!  para Rosto;Rosto;Blush;MAC Cosmetics;15.0;ml
923558488116;Colourful Blush Sweet;Colourful Blush - 05 Sweet On You;Blush MAC Cosmetics Colourful Blush - 05 Sweet On You  para Rosto;Rosto;Blush;MAC Cosmetics;15.0;ml
981206619046;Colorful Terrazzo Blush Love;Colorful Terrazzo Blush - T44 Love In The Tropics;Blush MAC Cosmetics Colorful Terrazzo Blush - T44 Love In The Tropics  para Rosto;Rosto;Blush;MAC Cosmetics;15.0;ml
344735466091;Colorful Terrazzo Blush Chill;Colorful Terrazzo Blush - T45 Chill In The Air;Blush MAC Cosmetics Colorful Terrazzo Blush - T45 Chill In The Air  para Rosto;Rosto;Blush;MAC Cosmetics;15.0;ml
901723245658;Colorful Blush Passionate;Colorful Blush - 23 Passionate;Blush MAC Cosmetics Colorful Blush - 23 Passionate  para Rosto;Rosto;Blush;MAC Cosmetics;15.0;ml
223008708789;Colorful Terrazzo Blush Dolce;Colorful Terrazzo Blush - T46 Dolce Vita;Blush MAC Cosmetics Colorful Terrazzo Blush - T46 Dolce Vita  para Rosto;Rosto;Blush;MAC Cosmetics;15.0;ml
910636679474;Blush Nectar;Blush - Nectar;Blush MAC Cosmetics Blush - Nectar  para Rosto;Rosto;Blush;MAC Cosmetics;15.0;ml
934747950482;Pat Away Concealing Base;Pat Away Concealing Base - Caramel;Corretivo MAC Cosmetics Pat Away Concealing Base - Caramel  para Rosto;Rosto;Corretivo;MAC Cosmetics;15.0;ml
9231052918;Pat Away Concealing Base;Pat Away Concealing Base - Cream;Corretivo MAC Cosmetics Pat Away Concealing Base - Cream  para Rosto;Rosto;Corretivo;MAC Cosmetics;15.0;ml
599038322173;Pat Away Concealing Base;Pat Away Concealing Base - Warm;Corretivo MAC Cosmetics Pat Away Concealing Base - Warm  para Rosto;Rosto;Corretivo;MAC Cosmetics;15.0;ml
986184075808;Pat Away Concealing Base;Pat Away Concealing Base - Nude;Corretivo MAC Cosmetics Pat Away Concealing Base - Nude  para Rosto;Rosto;Corretivo;MAC Cosmetics;15.0;ml
477763275424;Pat Away Concealing Base;Pat Away Concealing Base - Espresso;Corretivo MAC Cosmetics Pat Away Concealing Base - Espresso  para Rosto;Rosto;Corretivo;MAC Cosmetics;15.0;ml
555649925707;Even Better Concealer Eraser;Even Better All-Over Concealer + Eraser -;Corretivo MAC Cosmetics Even Better All-Over Concealer + Eraser -  para Rosto;Rosto;Corretivo;MAC Cosmetics;30.0;ml
301067122590;Shellie Warm Seashell Pink;Shellie Warm Seashell Pink Blush Travel Size Mini;Blush MAC Cosmetics Shellie Warm Seashell Pink Blush Travel Size Mini  para Rosto;Rosto;Blush;MAC Cosmetics;30.0;ml
6587422396;Prisme Libre Blush Flanelle;Prisme Libre Blush - Flanelle Rubis;Blush MAC Cosmetics Prisme Libre Blush - Flanelle Rubis  para Rosto;Rosto;Blush;MAC Cosmetics;30.0;ml
814394039436;Prisme Libre Blush Teffetas;Prisme Libre Blush - Teffetas Rose;Blush MAC Cosmetics Prisme Libre Blush - Teffetas Rose  para Rosto;Rosto;Blush;MAC Cosmetics;30.0;ml
919656505756;Prisme Libre Blush Organza;Prisme Libre Blush - Organza Sienne;Blush MAC Cosmetics Prisme Libre Blush - Organza Sienne  para Rosto;Rosto;Blush;MAC Cosmetics;30.0;ml
390901022028;Prisme Libre Blush Voile;Prisme Libre Blush - Voile Corail;Blush MAC Cosmetics Prisme Libre Blush - Voile Corail  para Rosto;Rosto;Blush;MAC Cosmetics;30.0;ml
557170446195;Prisme Libre Blush Mousseline;Prisme Libre Blush - Mousseline Lilas;Blush MAC Cosmetics Prisme Libre Blush - Mousseline Lilas  para Rosto;Rosto;Blush;MAC Cosmetics;30.0;ml
858022710403;Rose Aux Joues;Rose Aux Joues;Blush MAC Cosmetics Rose Aux Joues  para Rosto;Rosto;Blush;MAC Cosmetics;30.0;ml
359370058440;Best Skin Ever Glow;Best Skin Ever Glow Natural Finish Concealer - 28 Camel;Corretivo MAC Cosmetics Best Skin Ever Glow Natural Finish Concealer - 28 Camel  para Rosto;Rosto;Corretivo;MAC Cosmetics;30.0;ml
973367776348;Studio Finish SPF Concealer;Studio Finish SPF 35 Concealer - NC26;Corretivo MAC Cosmetics Studio Finish SPF 35 Concealer - NC26  para Rosto;Rosto;Corretivo;MAC Cosmetics;30.0;ml
827903392618;Studio Finish SPF Concealer;Studio Finish SPF 35 Concealer - NC43;Corretivo MAC Cosmetics Studio Finish SPF 35 Concealer - NC43  para Rosto;Rosto;Corretivo;MAC Cosmetics;30.0;ml
596302707438;Studio Finish SPF Concealer;Studio Finish SPF 35 Concealer - NW37;Corretivo MAC Cosmetics Studio Finish SPF 35 Concealer - NW37  para Rosto;Rosto;Corretivo;MAC Cosmetics;30.0;ml
558540281620;Puff Paint Tan;Puff Paint - Tan;Blush MAC Cosmetics Puff Paint - Tan  para Rosto;Rosto;Blush;MAC Cosmetics;30.0;ml
647992885194;Puff Paint Bloom;Puff Paint - Bloom;Blush MAC Cosmetics Puff Paint - Bloom  para Rosto;Rosto;Blush;MAC Cosmetics;30.0;ml
641544520663;Puff Paint Darya;Puff Paint - Darya;Blush MAC Cosmetics Puff Paint - Darya  para Rosto;Rosto;Blush;MAC Cosmetics;30.0;ml
65699841549;Cheek Popper Blushing Highlighter;Cheek Popper Blushing Highlighter - Pinker Times Ahead;Blush MAC Cosmetics Cheek Popper Blushing Highlighter - Pinker Times Ahead  para Rosto;Rosto;Blush;MAC Cosmetics;30.0;ml
62714060367;Creamy Corrector Dark Peach;Creamy Corrector - Dark Peach;Corretivo MAC Cosmetics Creamy Corrector - Dark Peach  para Rosto;Rosto;Corretivo;MAC Cosmetics;30.0;ml
188896047627;Dandelion Twinkle Powder Highlighter;Dandelion Twinkle Powder Highlighter Travel Size Mini;Iluminador MAC Cosmetics Dandelion Twinkle Powder Highlighter Travel Size Mini  para Rosto;Rosto;Iluminador;MAC Cosmetics;30.0;ml
706258964995;Bright Future Smoothing Brightening;Bright Future - Smoothing & Brightening Concealer - 00;Corretivo MAC Cosmetics Bright Future - Smoothing & Brightening Concealer - 00  para Rosto;Rosto;Corretivo;MAC Cosmetics;30.0;ml
392353667093;Bright Future Smoothing Brightening;Bright Future - Smoothing & Brightening Concealer - 01;Corretivo MAC Cosmetics Bright Future - Smoothing & Brightening Concealer - 01  para Rosto;Rosto;Corretivo;MAC Cosmetics;30.0;ml
96756459056;Starlaa Rosy Bronze Blush;Starlaa Rosy Bronze Blush Mini;Blush MAC Cosmetics Starlaa Rosy Bronze Blush Mini  para Rosto;Rosto;Blush;MAC Cosmetics;30.0;ml
250797241586;Terra Golden Brick Red;Terra Golden Brick Red Blush Travel Size Mini;Blush MAC Cosmetics Terra Golden Brick Red Blush Travel Size Mini  para Rosto;Rosto;Blush;MAC Cosmetics;30.0;ml
608058692101;Peachin Golden Peach Blush;Peachin' Golden Peach Blush Travel Size Mini;Blush MAC Cosmetics Peachin' Golden Peach Blush Travel Size Mini  para Rosto;Rosto;Blush;MAC Cosmetics;30.0;ml
202010516216;Cheeky Tint Blush Stick;Cheeky Tint Blush Stick - Rebel Red;Blush Dior Cheeky Tint Blush Stick - Rebel Red  para Rosto;Rosto;Blush;Dior;30.0;ml
494809766265;Advanced Night Repair Synchronized;Advanced Night Repair Synchronized Multi Recovery Complex Serum;Óleo facial MAC Cosmetics Advanced Night Repair Synchronized Multi Recovery Complex Serum  para Rosto;Rosto;Óleo facial;MAC Cosmetics;50.0;ml
803086705018;Color Corrector Green;Color Corrector - Green;Corretivo Dior Color Corrector - Green  para Rosto;Rosto;Corretivo;Dior;50.0;ml
621676939090;Bright Future Smoothing Brightening;Bright Future - Smoothing & Brightening Concealer - 02;Corretivo MAC Cosmetics Bright Future - Smoothing & Brightening Concealer - 02  para Rosto;Rosto;Corretivo;MAC Cosmetics;100.0;ml
476740080600;Bright Future Smoothing Brightening;Bright Future - Smoothing & Brightening Concealer - 03;Corretivo MAC Cosmetics Bright Future - Smoothing & Brightening Concealer - 03  para Rosto;Rosto;Corretivo;MAC Cosmetics;100.0;ml
